Distributor,Supplier,ProductName,Category,Standard,Internal_ID_Reference_Number,UCLA,UCD_H,UCB,UCR,UCM,UCSC,OG,CH,FT,RAC,AGA,AWA,GAP,AHC,MBA,WWF,MSC,OWR,SSB,SFSC,SP,BFC,BBC,FAC,SPP,EFI,MWD,BAP
Permanent,Pinnacle Organic,Celery (Organic),Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Pinnacle Organic,"Cucumbers, Slicing (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Pinnacle Organic,"Kohlrabi, Purple (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Pinnacle Organic,"Onions, White (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Pinnacle Organic,"Onions, Yellow (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Pinnacle Organic,Radicchio (Organic),Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Pinnacle Organic,"Turnips, Purple, 40 lb (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Rancho Las Palmas,"Artichoke, Green, 24 ct (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Rancho Las Palmas,Brussels Sprouts (Organic),Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Rincon Farms,"Avocado, Hass, Large (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Royally Grown,"Tomatoes, Cherry, Mixed, Bulk (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Rundle Family Farm,"Beans, Green (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Rundle Family Farm,"Beans, Lima (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Rundle Family Farm,"Broccoli, Crowns (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sherman Produce,"Melon, Cantaloupe (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sherman Produce,"Onions, Red (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Smallhold,"Mushrooms, Chef's Mix, 3 Species (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Smallhold,"Mushrooms, Trumpet, 8 x 8 oz (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Smallhold,"Mushrooms, Trumpet, King Oyster (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Spade & Plow Organics,Collard Greens (Organic),Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Spade & Plow Organics,"Fennel, with tops (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Spade & Plow Organics,"Greens, Red Spinach, 4 lb (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Spade & Plow Organics,"Herbs, Mint (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Spade & Plow Organics,"Leeks, White (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Stehly Farms Organics,"Citrus, Grapefruit, Ruby, 36 ct (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sumano's Organic Mushrooms,"Mushrooms, Lion's Mane (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sumano's Organic Mushrooms,"Mushrooms, Oyster, 12 x 6 oz (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sumano's Organic Mushrooms,"Mushrooms, Oyster, Blue (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sumano's Organic Mushrooms,"Mushrooms, Shiitake, #1 Grade (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sumano's Organic Mushrooms,"Mushrooms, Shiitake, #2 Grade (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sumano's Organic Mushrooms,"Mushrooms, Shiitake, 12 x 6 oz (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sunrise Organic Farm,"Carrots, Bulk (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sunrise Organic Farm,"Kale, Curly Red (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sunrise Organic Farm,"Lettuce, Green Leaf (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sunrise Organic Farm,"Lettuce, Salanova, 3-Color Mix (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sunrise Organic Farm,"Summer Squash, Blossom (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sweet Valley,"Sweet Potatoes, Full Bin (Transitional Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sweet Valley,"Sweet Potatoes, Murasaki, Large (Transitional Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sweet Valley,"Sweet Potatoes, Orange/Red, Medium, Washed (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sweet Valley,"Sweet Potatoes, Purple, Large (Transitional Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sweet Valley,"Sweet Potatoes, Red Diane, Large (Transitional Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Sweet Valley,"Sweet Potatoes, White Bonita, Large (Transitional Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Terra Firma,"Beets, Gold (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Terra Firma,"Beets, Red, Bulk (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Terra Firma,"Cucumbers, Painted Serpent (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Terra Firma,"Nuts, Pistachios, Roasted, In-Shell (Organic)",Nuts/ Seeds,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Terra Firma,"Nuts, Walnuts, Shelled (Organic)",Nuts/ Seeds,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Tutti Frutti Farms,Parsnips (Organic),Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Tutti Frutti Farms,"Peppers, Habanero (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Tutti Frutti Farms,Winter Squash (Organic),Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,Vang Farmers,Jicama (Organic),Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,World's Finest,"Peas, English Peas (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,World's Finest,"Peas, Sugar Snap (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,World's Finest Farms,"Beets, Red (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,World's Finest Farms,"Carrots, Bagged (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,World's Finest Farms,"Herbs, Basil (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,World's Finest Farms,"Herbs, Dill (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,World's Finest Farms,"Herbs, Parsley, Italian (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,World's Finest Farms,"Radishes, French Breakfast (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Permanent,World's Finest Farms,"Radishes, Red (Organic)",Produce,ORG,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Annas Organic Farms-Chowchilla, Ca",JIMMY NARDELLO PEPPERS,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Big B Potatoes/Bakersfield, Ca > 250 (Certified Organic)",QUARTERED RED B POTATOES 20#,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Blank/Not Specified,ORGANIC FRENCH RED FINGERLING 25# (LOCAL),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Blank/Not Specified,ORGANIC STRAWBERRIES 8/1#,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Blank/Not Specified,RADISH SPROUTS *ORGANIC*,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Cal Organic Farms/, Ca > 250",ORGANIC RED RADISHES 24 COUNT,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Capay Organic-Yolo County, Ca (Certified Organic)",LOCAL MIXED LETTUCE (ORGANIC),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Capay Organic-Yolo County, Ca (Certified Organic)",NANTES CARROTS BUNCHED,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Chili Smith-Sacramento, Ca (Grown By Tyler Scofield In Colusa County, Ca)",DRIED BLACK TURTLE BEANS 25# (ORGANIC),Beans,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",BUTTERMILK 1/2 GALLON,Other Dairy,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca","CHEESE, CHEDDAR BLOCK 5#",Cheese,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca","CHEESE, PEPPERJACK 5#",Cheese,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",CREAM CHEESE 3#,Cheese,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",EGGS ORGANIC DOZEN,Eggs,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",HALF & HALF DAIRY PRODUCT,Other Dairy,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",MANUFACTURING CREAM 1/2 GALLON,Other Dairy,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",MILK - 2% LOWFAT GALLON,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",MILK FAT FREE HALF GALLON SPECIAL ORDER,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca","MILK, 2% (HALF PINTS) *SPECIAL ORDER*",Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca","MILK, CHOCOLATE (1/2 PINTS)*SPECIAL",Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca","MILK, FAT FREE (HALF PINTS) *SPECIAL*",Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca","MILK, WHOLE (1/2 PINTS) *SPECIAL ORDER*",Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca","MILK, WHOLE (PINTS) *SPECIAL ORDER*",Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC HEAVY CREAM CASE,Other Dairy,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC MILK 1% HALF GALLON,Milk,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC MILK 2% HALF GALLON,Milk,American Humane Organic,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC MILK WHOLE 1/2 GALLON,Milk,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC MILK WHOLE GALLON,Milk,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC YOGURT BLUEBERRY 12/6 OUNCE,Other Dairy,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC YOGURT LEMON 12/6OZ,Other Dairy,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC YOGURT PEACH 12/6 OUNCE,Other Dairy,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC YOGURT PLAIN 6/32 OUNCE,Other Dairy,American Humane Organic,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC YOGURT STRAWBERRY 12/6 OZ.,Other Dairy,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",ORGANIC YOGURT VANILLA 12/6OZ,Other Dairy,American Humane Organic,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",SOUR CREAM 32 POUND,Other Dairy,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",SOUR CREAM 5#,Other Dairy,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Clover Sonoma-Petaluma, Ca",WHOLE MILK HALF GALLON *SPECIAL*,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Produce Express,"Coke Farms-San Juan Bautista, Ca",BABY MIXED LETTUCE 2#,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Coke Farms-San Juan Bautista, Ca (Certified Organic)","Fennel, 12-CT Organic Coke Farms",Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Coke Farms-San Juan Bautista, Ca (Certified Organic)","Garlic, Spring Green Org 5-LB Coke",Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Dinapoli-Lodi, Ca",BIANCO DINAPOLI CRUSHED TOMATOES (ORGANIC),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Durst Organics-Esparto, Ca",ORGANIC ASPARAGUS 11# *DURST* (LOCAL),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Early Bird Farm-Wilseyville, Ca (Grown At Pleasant Grove Farms, Ca) (Certified Organic)",POLENTA 10# (YELLOW),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Early Bird Farm-Wilseyville, Ca (Grown At Pleasant Grove Farms, Ca) (Certified Organic)",WHITE CORN POLENTA 10# (LOCAL),Grain,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Earthbound Farm-San Juan Bautista, Ca",ORGANIC BABY ARUGULA 4#,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Elegant Bean-Lodi, Ca",DRIED BLACK TURTLE BEANS 25# (ORGANIC),Beans,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Faurot Ranch-Watsonville, Ca",ORGANIC WATERMELON RADISH 10#,Produce,"Fair Trade, Organic",,,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,
Produce Express,"Field Fresh Farms-Watsonville, Ca",BABY KALE 3#,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Field Fresh Farms-Watsonville, Ca",BABY KALE 3# (ORGANIC),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Full Belly Farm-Capay Valley, Ca (Certified Organic)",GERMAN BUTTERBALL 25# ORGANIC,Other Dairy,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Full Belly Farm-Capay Valley, Ca (Certified Organic)",MIXED MELON CASE,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Full Belly Farm-Capay Valley, Ca (Certified Organic)",ORGANIC BINTJE POTATOES 25#,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Gourmet Mushrooms-Sebastopol, Ca",ORGANIC CHEFS SAMPLER MUSHROOM 6#,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Grimmway Farms/Bakersfield, Ca > 250",ORGANIC FENNEL 12 COUNT,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Hodo Foods/Oakland/Ca (Grown In Usa) (Certified Organic),"TOFU, FIRM 20 POUND (ORGANIC)",Soy Protein,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Hodo Foods/Oakland/Ca (Grown In Usa) (Certified Organic),"TOFU, FIRM 5# (ORGANIC)",Soy Protein,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Local Growers-Yolo County, Ca (Certified Organic)",MIXED MEDLEY CHERRY CASE,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Lundberg Family Farms/Butte County, Ca (Grown In Humboldt County, Ca) > 250",TRI-COLOR QUINOA 6/1# (ORGANIC),Grain,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Mexico,ASPARAGUS 11# LARGE (MEXICO),Produce,Fair Trade,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,
Produce Express,"Mohr-Fry Ranches-Lodi, Ca",DRIED BLACK TURTLE BEANS 25# (ORGANIC),Beans,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Mycopia-Sebastopol, Ca (Certified Organic)",RETAIL CHEFS SAMPLER MUSHROOM 6/8OZ,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Origin Not Specified,RADISH SPROUTS *ORGANIC*,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Out Of State Washington,ORGANIC GALA APPLES 12/2# CELLO,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Palm Acres-Lathrop, Ca",EGGS ORGANIC DOZEN,Eggs,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Riverdog Farm-Guinda, Ca (Certified Organic)",BLOOMSDALE SPINACH,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Riverdog Farm-Guinda, Ca (Certified Organic)",CHOPPED RAINBOW CHARD 5#,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Riverdog Farm-Guinda, Ca (Certified Organic)",CONSUMER BOX *UCD MED SPECIAL*,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Riverdog Farm-Guinda, Ca (Certified Organic)",KING RICHARDS LEEKS (ORGANIC),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Riverdog Farm-Guinda, Ca (Certified Organic)",MIXED MEDLEY CHERRY CASE,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Riverdog Farm-Guinda, Ca (Certified Organic)",SCARLET QUEEN TURNIP 10#,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Sciabica-Modesto, Ca",MISSION TRAIL OLIVE OIL 2.64 GALLON,Oil/ Vinegar,Fair Trade,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,
Produce Express,"Sierra Nevada Cheese Company-Willows, Ca",ORGANIC EURO-STYLE UNSALTED BUTTER 15/1#,Other Dairy,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Terra Firma,ORGANIC FENNEL 12 COUNT,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,Terra Firma,UCDMC LOCAL DICED RED BEETS 5# (TERRA FIRMA),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Twin Peaks Orchards-Newcastle, Ca (Certified Organic)",MIXED MELON CASE,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Twin Peaks Orchards-Newcastle, Ca (Certified Organic)",NECTARINES-YELLOW SINGLE LAYER (TWIN PEAKS),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Twin Peaks Orchards-Newcastle, Ca (Certified Organic)",PEACHES CASE 1 LAYER (TWIN PEAKS),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Twin Peaks Orchards-Newcastle, Ca (Certified Organic)",PERSIMMON AMAGAKI (1 LAYER),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Twin Peaks Orchards-Newcastle, Ca (Certified Organic)",SATSUMA MANDARIN 25# (LOCAL),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Twin Peaks Orchards-Newcastle, Ca (Certified Organic)",SQUASH BLOSSOMS 24COUNT,Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Twin Peaks Orchards-Newcastle, Ca (Certified Organic)",WHITE NECTARINE 1 LAYER (TWIN PEAKS),Produce,Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Produce Express,"Watsonville, Ca",FARMERS MARKET STRAWBERRIES (LOCAL),Produce,Fair Trade,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,
Produce Express,"Yolo, Ca",APRICOTS 12# LOCAL BLENHEIM,Produce,"Organic, Fair Trade",,,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,
Royal Cup,Hc Valentine,WHOLE BEAN DECAF ESPRESSO,Coffee/Tea,USDA Organic,1157,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Royal Cup,Hc Valentine,WHOLE BEAN ESPRESSO,Coffee/Tea,USDA Organic,1142,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Royal Cup,Royal Cup Signature,RAINFOREST BOLD COFFEE,Coffee/Tea,Rainforest Alliance,1351,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Royal Cup,Royal Cup Signature,RAINFOREST BOLD DECAF COFFEE,Coffee/Tea,Rainforest Alliance,1352,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
STARBUCKS COFFEE COMPANY,Tazo,SBUX TAZO GREEN ORGANIC TEA,Coffee/Tea,OG,3496,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Sysco,Al Dente Pasta,SAUCE PASTA ITALIAN PREMIUM CA,Packaged Foods,OG,2299,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Annie's Homegrown,SAUCE WORCESTERSHIRE ORG VGN,Sauce/ Seasoning,Organic,4470847,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Blurbcl,ICE CREAM ORG DREAM BAR,Dessert,Organic,5276617,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Bobsred,OAT ROLLED OLD FSHN GLTFR ORGC,Grain,Organic,9905724,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Chobani,BEV YOGURT DRINK CHOB STRW BAN,Other Dairy,FT,8275,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Cliff Bars,CLIFBAR ENRGY PB CRUNCH BAR,Snacks,RAC,8257,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
Sysco,Deb El Food Products Llc,EGG HARDCOOKED & PLD CGE FREE,Eggs,OG,730,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Deb El Food Products Llc,Egg Liquid Whole Cage Free With Citric Acid,Eggs,CH,2002915,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,
Sysco,Dole,SOFT SERVE MIX RASPBERRY VGA,Dessert,RAC,4158,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,
Sysco,Giustos,FLOUR UNBLCHD ORG ALL-FAMILY,Grain,Organic,4048880,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Grdnbrg,PATTY VEG BRGR ORG VEGN MALIBU,Soy Protein,Organic,5819729,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Horizon Organic Dairy,MILK CHOC REDUC MILK ORGANIC,Milk,Organic,6355857,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Sysco,Koch's Poultry,Chicken Cvp Wing 1&2 Joint Small Halal,Chicken,CH,3862826,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Sysco,Lightlife Foods Inc,VEGAN TEMPEH SOY,Packaged Foods,OG,1405,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Sysco,Lipton,TEA BAG ICE TROPICAL LIPOTON 2/24CT,Coffee/Tea,RA,5386,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,
Sysco,Lipton,Tea Hot Bag Black Envelope,Coffee/Tea,RAC,4046330,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
Sysco,Mary's Chicken,MARY RANDOM HALAL CHICKEN BREAST 40LB,Chicken,"CH, GAP",2766,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,
Sysco,Mary's Chicken,MARY WHOLE WOG HALAL FRYER 44LB/12EA,Chicken,"CH, GAP",2765,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,
